SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,Ds
0.928892755,0.932857153,0.936472314,0.939669562,0.932564573,0.957889333,0.930106254,0.996091564,0.95761505,0.969275154,0.972106341,1.009500139,1.1593066,1.157615027,1.230285276,1.149586809,1.030655216,1.064607693,1.142302759,1.15200653,1.086453461,1.100727265,1.114151351,1.276065714,1.347238542,1.385366141,1.384519845,1.578584782,1.670766342,1.613586415,1.547701996,1.512176155,1.623185072,1.835632185,2.047759943,2.008282702,1.789358276,1.618011329,1.641624985,1.684645031,1.723124764,1.704559458,1.653455647,1.678939828,1.80603947,1.957660587,2.004239061,1.876149722,1.766573422,1.729378332,1.73048942,1.772373688,1.708933758,1.682130421,1.65563067,1.587671072,1.506427477,1.578099015,1.728460354,1.852502681,1.897632732,1.877435861,1.841793922,1.804537394,1.742328316,1.647973549,1.534762214,1.407398276,1.280795192,1.178020249,1.138439848,1.19565291,1.211391446,1.184957196,1.124555651,1.059781014,1.05885263,1.05733379,1.073148411,1.065582674,1.124014797,1.182976382,1.226379705,1.255853023,1.272872158,1.28151539,1.284586681,1.282025007,1.271211024,1.247055013,1.20503657,1.148465889,1.086455777,1.028629188,0.979860246,0.966326628,0.966437801,0.964026774,0.968692432,0.996644631,1.030578373,1.065650143,1.121069474,1.204731144,1.289585979,1.367801269,1.433361622,1.48515747,1.52527046,1.556743053,1.580246643,1.592807935,1.590109607,1.567306293,1.522158222,1.456465382,1.388071824,1.386658027,1.368990419,1.335909892,1.288313559,1.256428223,1.26931152,1.272007846,1.328192764,1.376957379,1.414119686,1.440925262,1.462091012,1.483998172,1.512543738,1.551270224,1.6002821,1.65619633,1.7133474,1.765910562,1.809060016,1.839839048,1.857613949,1.863423555,1.859627035,1.848348329,1.830935819,1.807615596,1.777936686,1.741458539,1.697412977,1.645327657,1.584362491,1.51426791,1.482932193,1.492218507,1.499056536,1.502986393,1.503496775,1.500033983,1.492096634,1.479621401,1.462808079,1.441992569,1.417628539,1.436866215,1.455382723,1.464410644,1.464089489,1.455513384,1.440459191,1.421243276,1.400695576,1.381800674,1.367539572,1.360481237,1.362528207,1.374618944,1.396726194,1.427649704,1.46556201,1.508344114,1.553629138,1.599429548,1.644013323,1.686267263,1.725327563,1.760905013,1.79300248,1.821820725,1.847672086,1.870886709,1.891745086,1.910437198,1.927037158,1.941499502,1.953729421,1.963557323,1.9722874,1.983256958,1.991366253,1.996459335,1.998825984,1.998793886,1.996847016,1.993603862,1.989851003,1.986243629,1.983541945,1.982424905,1.983443747,1.986987023,1.993259222,2.002273469,2.013857397,2.027670092,2.043306746,2.060165467,2.077554082,2.09499615,2.111723331,2.127211897,2.140967873,2.152542784,2.161541819,2.167629199,2.170534922,2.170217156,2.166439985,2.159262366,2.14868549,2.134825253,2.117751849,2.097687342,2.074760134,2.04924785,2.021354849,1.991280763,1.959428109,1.925947374,1.891119056,1.8552132,1.818486229,1.788779224,1.84050686,1.886803712,1.927803411,1.963597277,1.994400009,2.020422002,2.041869277,2.058943366,2.071825668,2.080682811,2.085671961,2.086908167,2.084596199,2.078746479,2.069537028,2.057166814,2.041868947,2.023916858,2.003615867,1.98141226,1.957563007,1.932459489,1.906475853,1.87995877,1.853227237,1.826566013,1.800222777,1.777044541,1.764219848,1.751735436,1.739736782,1.728303696,1.71750906,1.707388399,1.697961587,1.689169917,1.680956101,1.673239604,1.665921494,1.658887151,1.652008192,1.645145638,1.63817453,1.630930125,1.623237971,1.614923774,1.605853171,1.595807205,1.584606123,1.572131014,1.558153215,1.542542661,1.52516149,1.528487269,1.542820348,1.556713405,1.569953372,1.582354472,1.59369036,1.60375435,1.612377305,1.619390491,1.624612805,1.627899165,1.632608278,1.643558851,1.653942042,1.663751162,1.672937214,1.681450693,1.689253438,1.696304749,1.702569326,1.708030523,1.712652214,1.716394851,1.719226533,1.721117729,1.722044443,1.722004642,1.721004657,1.719016576,1.716048066,1.712116049,1.707248982,1.701479246,1.694836407,1.687348083,1.679043777,1.669954532,1.660112915,1.649552744,1.638309426,1.626421225,1.613927008,1.600863151,1.587266943,1.573189441,1.558656096,1.543696851,1.52834553,1.512636153,1.496604741,1.48028877,1.463722854,1.467032748,1.471258835,1.474480758,1.476720862,1.478055015,1.478465634,1.478032116,1.47677494,1.474724532,1.471928414,1.468442992,1.464311376,1.459576909,1.454294282,1.448523906,1.442331421,1.435784278,1.428943804,1.421861844,1.41458426,1.40764761,1.409494334,1.412215125,1.415802161,1.420233274,1.425469007,1.431444575,1.438041694,1.445178905,1.452696951,1.460499337,1.468410909,1.476286605,1.483972848,1.491311476,1.498142292,1.50430815,1.509680267,1.514074741,1.517394989,1.519476116,1.522100597,1.552115766,1.581713072,1.610824377,1.639412127,1.667382147,1.694724225,1.721356973,1.747235444,1.772320935,1.796574496,1.819943927,1.842390947,1.863882145,1.88438965,1.903899941,1.92236926,1.939766721,1.95605901,1.971236626,1.985255366,1.998080612,2.009689736,2.020091358,2.029244234,2.037140687,2.043810442,2.049235516,2.053416387,2.056401399,2.058161025,2.058743626,2.058155826,2.056418045,2.053571853,2.049614163,2.044620774,2.038580703,2.031572079,2.023618904,2.014778053,2.005089158,1.994580264,1.983319393,1.97131505,1.958611484,1.945262025,1.931307804,1.916789932,1.901758376,1.886261715,1.870349684,1.854075172,1.837508478,1.820687439,1.803659434,1.786477628,1.769211028,1.751877686,1.734556243,1.717258601,1.700065811,1.682987006,1.666068727,1.649363076,1.632885245,1.616667607,1.600738361,1.585121365,1.569836356,1.554899381,1.54032225,1.526112817,1.512275072,1.498809406,1.485713041,1.472980567,1.460613576,1.448599595,1.436919469,1.425558415,1.414509024,1.403751745,1.393258318,1.38300765,1.372989939,1.363174155,1.353532662,1.344042112,1.334688181,1.325442351,1.316276665,1.307168698,1.298096808,1.289050514,1.279999591,1.270923888,1.261805984,1.252630531,1.243392059,1.234072785,1.224659883,1.215144925,1.205521328,1.195790027,1.185948418,1.175989927,1.16591455,1.155723789,1.145434812,1.135040219,1.124546515,1.113971355,1.103322654,1.092603722,1.08298705,1.080894012,1.07837646,1.075450737,1.072135394,1.068454302,1.06444149,1.060109677,1.055485922,1.050606206,1.045483486,1.040152423,1.034636579,1.028956116,1.023143167,1.017208184,1.011182542,1.005078007,0.998914528,0.992714467,0.986485252,0.9802422,0.974005068,0.967779523,0.961574492,0.955399061,0.94926081,0.943165621,0.937117769,0.931120159,0.925176114,0.919284431,0.913442928,0.907648573,0.901896764,0.896181669,0.890495893,0.884834752,0.87918565,0.873534825,0.867869787,0.86218432,0.856461251,0.850684361,0.84484957,0.838933911,0.832928319,0.82681615,0.820583497,0.814213598,0.808900496,0.804428327,0.799838805,0.801134105,0.804084668,0.807145471,0.810301989,0.813540713,0.816838426,0.820178804,0.823545678,0.82692306,0.830295186,0.833646561,0.836962008,0.840226773,0.843435176,0.846565999,0.849606336,0.852555244,0.855388565,0.858108911,0.860693791,0.86314688,0.865449287,0.867594891,0.869582154,0.871396004,0.873030167,0.874485449,0.875751021,0.876820379,0.877689126,0.878353515,0.878814741,0.879065354,0.879102412,0.878923929,0.878528173,0.877913857,0.87708006,0.876026151,0.876197101,0.880480709,0.884582913,0.888502905,0.892242767,0.895791821,0.89915257,0.902326009,0.905301995,0.908093867,0.910685981,0.913090836,0.915296683,0.91731587,0.919135477,0.920770688,0.922209231,0.923459765,0.924521612,0.925390908,0.926081441,0.926582852,0.92689911,0.927038772,0.926994476,0.926771783,0.926377196,0.925805214,0.925061129,0.924151995,0.92307258,0.921827497,0.92042664,0.918864639,0.917144596,0.915277,0.91325892,0.911091695,0.908781646,0.906334736,0.903748532,0.901026373,0.898177216,0.895200825,0.892097581,0.888871016,0.885531202,0.882072909,0.878498717,0.874818066,0.871029367,0.867132768,0.863137651,0.859043182,0.85484829,0.850565034,0.846187381,0.841720449,0.837170444,0.832531753,0.827819407,0.823022692,0.818155003,0.813209243,0.808197089,0.803111371,0.797965671,0.792750891,0.787480888,0.782149028,0.776762475,0.771323943,0.765830508,0.760294641,0.754709898,0.749079769,0.743413429,0.73770537,0.731959254,0.726184023,0.720374581,0.714533442,0.708668936,0.702778727,0.696863653,0.693914445,0.692116341,0.690275455,0.688397891,0.686479791,0.684525722,0.682538077,0.680515396,0.678462462,0.676380404,0.674268084,0.672129177,0.669964783,0.667772808,0.665557922,0.663319335,0.661055936,0.658774551,0.656470605,0.65414698,0.651806208,0.649444832,0.647068998,0.644673885,0.642263734,0.639836414,0.637394538,0.63493614,0.632464727,0.629975966,0.627476746,0.624961518,0.622432538,0.619892445,0.617337995,0.614770816,0.61219437,0.60960533,0.607004338,0.604394425,0.601775435,0.599146216,0.596507374,0.593861289,0.591208378,0.588547347,0.5858787,0.583202889,0.58052263,0.577836337,0.575143821,0.572445439,0.569741545,0.567032487,0.564318685,0.561601914,0.558880761,0.556155512,0.553426425,0.550693733,0.54795764,0.545218329,0.542475977,0.539730756,0.536982845,0.534232415,0.53147962,0.528724592,0.52596745,0.523208308,0.520447266,0.517684395,0.514919757,0.512153422,0.50938547,0.506615968,0.503846053,0.501075447,0.498303594,0.495530547,0.492756345,0.489981016,0.487204577,0.484428534,0.481652644,0.478875802,0.476098009,0.473319269,0.470541109,0.467763831,0.46498574,0.462206853,0.459427887,0.456651192,0.453873876,0.451095965,0.448318873,0.445543834,0.442768321,0.439992336,0.437219604,0.434447059,0.43167412,0.428903831,0.42613479,0.423365468,0.420599124,0.417834196,0.41506913,0.412308218,0.409548054,0.406788772,0.4040339,0.401279127,0.398527903,0.395778916,0.393031311,0.390288508,0.387546017,0.384809174,0.382073377,0.379342208,0.376613531,0.373888933,0.371167825,0.368450715,0.365737659,0.363028967,0.360324478,0.357625154,0.354929773,0.352240784,0.349555074,0.346877407,0.344203016,0.34153662,0.338875185,0.336220079,0.333572629,0.330930116,0.328297075,0.32567024,0.32305029,0.320440204,0.317836752,0.315241818,0.312656856,0.310079589,0.307511556,0.304954542,0.30240629,0.299867199,0.297340876,0.294824481,0.292318313,0.289823536,0.28758931,0.285734887,0.283876736,0.282017286,0.280155024,0.278291165,0.276425272,0.27455765,0.272688644,0.270817932,0.268946368,0.267073264,0.265199712,0.263324939,0.26144997,0.259574276,0.257698475,0.255822628,0.253946612,0.252071401,0.250195832,0.248322064,0.246447655,0.244576154,0.242704429,0.240835263,0.238967141,0.237101023,0.23523736,0.23337509,0.231516753,0.229659997,0.227807012,0.225956969,0.224109852,0.222267406,0.220427866,0.218593032,0.216762489,0.214935666,0.213114909,0.211298481,0.209486836,0.207681687,0.205881574,0.204086987,0.202299535,0.200876681,0.200806907,0.200708655,0.200582651,0.200429622,0.200250522,0.200045963,0.199816684,0.199563451,0.199287033,0.198988195,0.198667731,0.198326396,0.197964925,0.197584429,0.197185406,0.196768376,0.196333988,0.195883084,0.195416917,0.194935454,0.194439362,0.193930473,0.193408317,0.192874025,0.192328614,0.191772032,0.191206183,0.190630413,0.190046975,0.189455081,0.188856885,0.188251873,0.187641695,0.187026475,0.186406984,0.185784362,0.185315421,0.185104276,0.184890716,0.184674622,0.184456021,0.184234502,0.184009842,0.18378185,0.183551331,0.183317397,0.183079773,0.182839526,0.182595552,0.182347994,0.182097429,0.181842547,0.181585146,0.181323166,0.181058477,0.18078927,0.180517255,0.180240713,0.179961387,0.179677469,0.179390852,0.179099566,0.178805686,0.178507086,0.178205977,0.177900151,0.177591852,0.177278907,0.176963464,0.17664351,0.176320974,0.175994115,0.175664541,0.175330886,0.174994338,0.174654017,0.17431056,0.173963732,0.173613436,0.173260275,0.172903217,0.172543901,0.172180793,0.171814858,0.171445867,0.171073366,0.170698591,0.1703202,0.169939118,0.169555002,0.169167575,0.168777756,0.168384246,0.167988566,0.167589315,0.167187532,0.166782525,0.166374744,0.165963968,0.165550297,0.165133751,0.164714303,0.164292007,0.163866896,0.163438893,0.163008235,0.162574592,0.162138507,0.161699307,0.161257916,0.160813251,0.160366677,0.15991664,0.159465007,0.159009911,0.15855311,0.158093156,0.157631163,30.24
